datetime_local,target_pm25_h24,month,month_cos,pm25,pm25_lag_1,hours_since_last_rain,pm25_roll_72h_mean,pm25_roll_6h_mean,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_roll_12h_std,wind_u,pm25_roll_72h_std,surface_pressure,wind_v,pm25_roll_48h_std,pm25_roll_24h_mean,pm25_roll_48h_mean,day_of_week,hour_cos,is_dry_season,temperature_2m,relative_humidity_2m,pm25_roll_24h_std,pm25_lag_12,pm25_lag_2
2025-07-14 22:00:00+07:00,24.086874802907307,7,-1.0,28.754916667938232,27.043708324432373,6,27.039376759418737,27.5424792236752,44.49125003814697,55.47283331553141,19.39608335494995,2.083583487528436,-6.430842427582553,11.43530661172184,1007.4,-1.4846769586695088,7.834026188651944,27.42692361606492,27.96059549185965,0,0.8660254037844384,0,26.1,94.0,4.034080167779089,30.289083162943523,30.05120833714803
2025-07-14 23:00:00+07:00,20.610125064849854,7,-1.0,30.38770802815755,28.754916667938232,7,27.30211286688293,28.36827776167128,38.62662585576376,39.02400048573812,11.47070829073588,2.2843308224509067,-5.427507815401127,11.288945455379514,1007.7,-3.391483291092511,7.672027800524461,27.08363537324799,27.78067273232672,0,0.965925826289068,0,26.0,95.0,3.3284155706699314,24.42954174677531,27.043708324432373
2025-07-15 00:00:00+07:00,20.234291871388752,7,-1.0,28.656541347503666,30.38770802815755,8,27.536879646005456,28.605270783106487,30.0613751411438,25.60479148228963,11.75333325068156,2.3096941476862143,-6.495190528383289,11.135757765184852,1007.7,-3.750000000000001,7.666255374534071,27.025100631846325,27.84425085451868,1,1.0,0,25.8,95.0,3.285851900328411,28.253708124160767,28.754916667938232
2025-07-15 01:00:00+07:00,19.488750139872234,7,-1.0,24.30124998092652,28.656541347503666,9,27.72439179873025,28.19922211435106,19.191791772842407,18.7795836130778,10.800374984741213,2.354564399054141,-3.404928748046602,10.962284449044354,1007.4,-6.682548931412758,7.568142410502904,27.237994723849827,27.95928557051553,1,0.9659258262890684,0,25.7,95.0,2.8990087029327998,24.79958327611288,30.38770802815755
2025-07-15 02:00:00+07:00,16.88979156812032,7,-1.0,25.334916432698567,24.30124998092652,10,27.942116910108812,27.413173463609485,20.602750062942505,21.282458464304607,9.658708413441977,2.038909791646317,-2.122232814498872,10.752082586659998,1007.0,-3.030862563869269,7.514487848168714,27.43516832258966,28.043711778190403,1,0.8660254037844387,0,25.4,96.0,2.5703997369030342,22.722458203633625,28.656541347503666
2025-07-15 03:00:00+07:00,14.995208263397217,7,-1.0,26.366416772206623,25.334916432698567,11,28.178460083625936,27.30029153823853,28.7357497215271,17.736833413441975,9.349708278973898,2.0316711885275174,-0.5162337346327623,10.522210088768407,1006.4,-3.2593715239639542,7.364382256300023,27.336446116367977,28.22349476483133,1,0.7071067811865476,0,25.1,97.0,2.5637673764869278,26.16395823160808,24.30124998092652
2025-07-15 04:00:00+07:00,18.16533327102661,7,-1.0,27.75083335240682,26.366416772206623,12,28.4146296426102,27.13294431898329,27.27837483088176,19.183916489283245,10.746625105539955,1.8791733169811176,-1.806652637168917,10.314217169614745,1005.8,-2.006491028788965,7.243462723800445,27.35613188809819,28.401972199479744,1,0.5000000000000001,0,24.8,98.0,2.565115613070174,24.58724975585937,25.334916432698567
2025-07-15 05:00:00+07:00,23.4424999554952,7,-1.0,29.54837465286255,27.75083335240682,13,28.667472809553143,26.993055423100788,25.047208309173584,16.685499986012776,11.343666632970177,1.8754777885802392,-2.8319909186920627,10.110977890463973,1006.3,-1.2608835935349807,7.035738439777781,27.543680485751896,28.669948755039112,1,0.2588190451025207,0,24.7,98.0,2.5534838035461034,25.432916800181072,26.366416772206623
2025-07-15 06:00:00+07:00,30.059791723887127,7,-1.0,33.9838752746582,29.54837465286255,14,28.95760244351846,27.88094441095988,29.577791849772137,19.570333162943523,13.094541629155476,2.6011703135616235,-1.9777952441812456,9.956348658936864,1006.6,-2.1209257346955943,6.946118777760848,27.72726729512215,28.970230882366504,1,6.123233995736766e-17,0,24.9,98.0,2.847546849516424,27.23458321889241,27.75083335240682
2025-07-15 07:00:00+07:00,33.63558308283488,7,-1.0,34.07487551371256,33.9838752746582,15,29.159181153332742,29.50988199975756,33.45795806248983,26.30104160308838,19.56120840708415,3.040385357106072,-3.9657931768074186,9.910244378389372,1007.0,-6.600188215406264,6.9731344956420775,27.752972188923096,29.132185755504505,1,-0.2588190451025206,0,26.1,93.0,2.9037568320483147,26.737541993459065,29.54837465286255
2025-07-15 08:00:00+07:00,38.29125022888184,7,-1.0,32.66974973678589,34.07487551371256,16,29.269453139216807,30.73235421710544,29.5479998588562,23.67324988047282,24.730166753133137,3.2225868323307685,-5.183187536474989,9.904438760245029,1007.1,-5.558288132305695,6.9441305553305455,27.883045100503494,29.31961283584436,1,-0.4999999999999998,0,28.2,86.0,3.0537077109911968,30.05120833714803,33.9838752746582
